RowID,Outcome,Comparator,Intervention,Answer,Reasoning,xml_offsets,XML,PMID,Location
2899362,KS score,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"The WOMAC and KS scores showed equal effects between the groups. The mean WOMAC score decreased to 20.0 (SD 19.4) and 16.0 (SD 15.0) after OWO and CWO, respectively. The mean KS score increased to 176.6 (SD 23.4) in the OWO group and 180.2 (SD 22.2) in the CWO group.",19144:19412,2899362,19707760,Unavailable
2899362,Knee pain,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,The mean VASknee pain decreased to 2.5 (SD 1.9) after OWO and 1.8 (SD 1.5) after CWO.,19412:19508,2899362,19707760,Unavailable
2899362,Satisfaction,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,The mean VASsatisfaction increased to 7.8 (SD 1.8) in the OWO group and 8.7 (SD 1.4) in the CWO group. There were no significant differences between the groups.,19583:19754,2899362,19707760,Unavailable
2899362,Caton index,Open wedge osteotomy,Closed wedge osteotomy,Significantly decreased,The mean CI after OWO was 0.86 (SD 0.14) and after CWO it was 1.04 (SD 0.17). This difference was significant (p &lt; 0.001).,19889:20028,2899362,19707760,Unavailable
2899362,Surgery time,Open wedge osteotomy,Closed wedge osteotomy,Significantly decreased,The mean surgery time of 54.8 min (SD 10.8) in the OWO group was significantly shorter than the mean surgery time for the CWO of 68.0 min (SD 22.2) (p = 0.010),20038:20214,2899362,19707760,Unavailable
2899362,Hospital stay,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"No difference was detected for the mean hospital stay, with 3.4 days (SD 1.8) for the OWO group and 3.9 days (SD 1.5) for CWO.",20216:20342,2899362,19707760,Unavailable
2899362,Hip-knee-ankle valgus angle,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"HKA valgus angle(°)	3.8 (2.2)	4.4 (2.7)	0.6	−0.82; 1.93	0.420",16993:17094,2899362,19707760,Unavailable
2899362,Medial collateral knee laxity,Open wedge osteotomy,Closed wedge osteotomy,Significantly decreased,"Medial laxity (°)	4.5 (1.5)	5.3 (1.2)	0.8	0.03; 1.59	0.041*",17112:17211,2899362,19707760,Unavailable
2899362,Lateral collateral knee laxity,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"Lateral laxity (°)	5.3 (1.1)	5.5 (1.0)	0.2	−0.39; 0.78	0.505",17229:17329,2899362,19707760,Unavailable
2899362,WOMAC score,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"WOMAC (0-96)	20.0 (19.4)	16.0 (15.0)	4.0	−13.85; 5.85	0.418",17395:17494,2899362,19707760,Unavailable
2899362,KS score,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"KS (0–200)	176.6 (23.4)	180.2 (22.2)	3.6	−9.36; 16.56	0.579",17512:17611,2899362,19707760,Unavailable
2899362,Knee pain,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"VAS (0–10) knee pain	2.5 (1.9)	1.8 (1.5)	0.6	−1..60; 0.38	0.221",17629:17732,2899362,19707760,Unavailable
2899362,Satisfaction,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"VAS (0–10) satisfaction	7.8 (1.8)	8.7 (1.4)	0.9	−0.07; 1.78	0.07",17750:17854,2899362,19707760,Unavailable
2899362,Caton index,Open wedge osteotomy,Closed wedge osteotomy,Significantly decreased,"Caton index	0.86 (0.14)	1.04 (0.17)	0.18	0.09; 0.27	&lt;0.001*",17872:17971,2899362,19707760,Unavailable
2899362,Surgery time,Open wedge osteotomy,Closed wedge osteotomy,Significantly decreased,"Surgery time (min)	54.8 (10.8)	68.0 (22.2)	13.2	3.27; 23.12	0.010*",17992:18098,2899362,19707760,Unavailable
2899362,Hospital stay,Open wedge osteotomy,Closed wedge osteotomy,No significant difference,"Hospital stay (days)	3.4 (1.8))	3.9 (1.5)	0.5	−0.46; 1.42	0.311",18116:18219,2899362,19707760,Unavailable
3600293,General stress level improvement ,Medical yoga,Control,Significantly increased,"Patients assigned to the Yoga group showed significantly greater improvements on measures of general stress level (P &lt; 0.000), anxiety (P &lt; 0.019), and overall health status (P &lt; 0.018) compared to controls.",4750:5015,3600293,23533465,Unavailable
3600293,Anxiety improvement ,Medical yoga,Control,Significantly increased,"Patients assigned to the Yoga group showed significantly greater improvements on measures of general stress level (P &lt; 0.000), anxiety (P &lt; 0.019), and overall health status (P &lt; 0.018) compared to controls.",21683:21912,3600293,23533465,Unavailable
3600293,Overall health status improvement ,Medical yoga,Control,Significantly increased,"Patients assigned to the Yoga group showed significantly greater improvements on measures of general stress level (P &lt; 0.000), anxiety (P &lt; 0.019), and overall health status (P &lt; 0.018) compared to controls.",21683:21912,3600293,23533465,Unavailable
3600293,General stress level improvement ,Medical yoga,Control,Significantly increased,A significantly greater improvement in PSS scores was seen in the yoga group compared with the control group (P &lt; 0.000) after the completion of the study,20654:20826,3600293,23533465,Unavailable
3600293,Burnout Symptoms,Medical yoga,Control,No significant difference,No significant differences between the control group and the yoga group were shown with regard to changes in self-reported burnout symptoms after the study period (P &lt; 0.412),21133:21324,3600293,23533465,Unavailable
3600293,Anxiety improvement ,Medical yoga,Control,Significantly increased,"The subscales showed that the decrease in anxiety symptoms was significantly more pronounced in yoga group than in control group (P &lt; 0.019), but there was no significant difference between groups regarding the subscale for depression (P &lt; 0.123)",21968:22251,3600293,23533465,Unavailable
3600293,Depression improvement ,Medical yoga,Control,No significant difference,"The subscales showed that the decrease in anxiety symptoms was significantly more pronounced in yoga group than in control group (P &lt; 0.019), but there was no significant difference between groups regarding the subscale for depression (P &lt; 0.123)",21968:22251,3600293,23533465,Unavailable
3600293,HADS score improvement ,Medical yoga,Control,Significantly increased,"After the 12-week intervention, there was a significant difference between the groups regarding the decrease in anxiety/depression symptom scores measured as total HADS score, favouring the yoga group (P &lt; 0.047)",21968:22251,3600293,23533465,Unavailable
3600293,Insomnia improvement ,Medical yoga,Control,No significant difference,"After the medical yoga intervention, the values were unchanged in the control group, and had improved in the yoga group (Table 2), but when comparing the change from baseline between the groups no statistically significant difference was present.",22501:22788,3600293,23533465,Unavailable
3600293,Pain improvement ,Medical yoga,Control,No significant difference,"After 3 months, the pain had decreased in both groups (control group 3.5 ± 1.9 and yoga group 2.2 ± 2.5). The reduction was comparable between the control group and yoga group after the study period (P = 0.871).",22944:23172,3600293,23533465,Unavailable
3600293,Overall health status improvement ,Medical yoga,Control,Significantly increased,"Change in perception of overall health status, measured by EQ-VAS, showed significant differences between the groups after the 12-week period (P &lt; 0.018)",23410:23580,3600293,23533465,Unavailable
3600293,Thoracic mobility improvement ,Medical yoga,Control,Significantly increased,There was a significant difference between the two groups in change in thoracic mobility as measured by thoracic excursion measurements (P &lt; 0.007).,24305:24470,3600293,23533465,Unavailable
3600293,Heart rate,Medical yoga,Control,No significant difference,"Values for heart rate, SaO2, and blood pressure are presented in Table 4. No significant differences were noted between the groups, before or after the medical yoga intervention.",24697:24930,3600293,23533465,Unavailable
3600293,SaO2,Medical yoga,Control,No significant difference,"Values for heart rate, SaO2, and blood pressure are presented in Table 4. No significant differences were noted between the groups, before or after the medical yoga intervention.",24697:24930,3600293,23533465,Unavailable
3600293,Blood pressure,Medical yoga,Control,No significant difference,"Values for heart rate, SaO2, and blood pressure are presented in Table 4. No significant differences were noted between the groups, before or after the medical yoga intervention.",24697:24930,3600293,23533465,Unavailable
5984593,Knee pain after 6 treatments ,Boosted acupuncture,Standard acupuncture,Significantly decreased,We found significantly decreased knee pain in the boosted acupuncture group compared to the standard acupuncture or TAU groups after both six and ten treatments.,37834:38112,5984593,29868449,Unavailable
5984593,Knee pain after 6 treatments ,Boosted acupuncture,Usual treatment,Significantly decreased,We found significantly decreased knee pain in the boosted acupuncture group compared to the standard acupuncture or TAU groups after both six and ten treatments.,37834:38112,5984593,29868449,Unavailable
5984593,Knee pain after 10 treatments ,Boosted acupuncture,Standard acupuncture,Significantly decreased,We found significantly decreased knee pain in the boosted acupuncture group compared to the standard acupuncture or TAU groups after both six and ten treatments.,37834:38112,5984593,29868449,Unavailable
5984593,Knee pain after 10 treatments ,Boosted acupuncture,Usual treatment,Significantly decreased,We found significantly decreased knee pain in the boosted acupuncture group compared to the standard acupuncture or TAU groups after both six and ten treatments.,37834:38112,5984593,29868449,Unavailable
5984593,rsFC increase ,Boosted acupuncture,Standard acupuncture,Significantly increased,Resting state functional connectivity (rsFC) analyses using the nucleus accumbens (NAc) as the seed showed rsFC increases between the NAc and the medial prefrontal cortex (MPFC)/rostral anterior cingulate cortex (rACC) and dorsolateral prefrontal cortex in the boosted group as compared to the standard acupuncture group after multiple treatments.,37834:38112,5984593,29868449,Unavailable
5984593,Knee pain after 6 treatments ,Boosted acupuncture,Standard acupuncture,Significantly decreased,Post hoc analysis indicated that the boosted acupuncture significantly decreased pain compared to standard acupuncture (p = 0.005) and TAU control groups (p = 0.015).,37834:38112,5984593,29868449,Unavailable
5984593,Knee pain after 6 treatments ,Boosted acupuncture,Usual treatment,Significantly decreased,Post hoc analysis indicated that the boosted acupuncture significantly decreased pain compared to standard acupuncture (p = 0.005) and TAU control groups (p = 0.015).,37834:38112,5984593,29868449,Unavailable
5984593,Knee function in sports,Boosted acupuncture,Standard acupuncture,Significantly increased,"In addition, we also found significant differences between the boosted acupuncture and standard acupuncture groups in KOOS Sport subscale scores, and between boosted acupuncture and TAU groups. There was no significant difference between the standard acupuncture and TAU control",37834:38112,5984593,29868449,Unavailable
5984593,Knee function in sports,Boosted acupuncture,Usual treament ,Significantly increased,"In addition, we also found significant differences between the boosted acupuncture and standard acupuncture groups in KOOS Sport subscale scores, and between boosted acupuncture and TAU groups. There was no significant difference between the standard acupuncture and TAU control",37834:38112,5984593,29868449,Unavailable
5984593,Knee function in sports,Standard acupuncture,Usual treament ,No significant difference,"In addition, we also found significant differences between the boosted acupuncture and standard acupuncture groups in KOOS Sport subscale scores, and between boosted acupuncture and TAU groups. There was no significant difference between the standard acupuncture and TAU control",37834:38112,5984593,29868449,Unavailable
5984593,Knee pain after 10 treatments ,Boosted acupuncture,Standard acupuncture,Significantly decreased,Post hoc analysis indicated that the boosted treatment significantly decreased pain compared to standard acupuncture (p = 0.027) and TAU control groups (p = 0.005).,42435:42616,5984593,29868449,Unavailable
5984593,Knee pain after 10 treatments ,Boosted acupuncture,Usual treatment,Significantly decreased,Post hoc analysis indicated that the boosted treatment significantly decreased pain compared to standard acupuncture (p = 0.027) and TAU control groups (p = 0.005).,42435:42616,5984593,29868449,Unavailable
5984593,Activities of daily living,Boosted acupuncture,Usual treatment,Significantly increased,"In addition, we also found significant differences between the boosted acupuncture and TAU group in KOOS ADL and QOL subscale scores.",42617:42750,5984593,29868449,Unavailable
5984593,Knee-related quality of life,Boosted acupuncture,Usual treatment,Significantly increased,"In addition, we also found significant differences between the boosted acupuncture and TAU group in KOOS ADL and QOL subscale scores.",42617:42750,5984593,29868449,Unavailable
5984593,Activities of daily living,Standard acupuncture,Usual treatment,No significant difference,There were no significant differences between standard acupuncture and TAU control groups,42751:42840,5984593,29868449,Unavailable
5984593,Knee-related quality of life,Standard acupuncture,Usual treatment,Significantly increased,There were no significant differences between standard acupuncture and TAU control groups,42751:42840,5984593,29868449,Unavailable
5984593,Knee pain,Standard acupuncture,Usual treatment,No significant difference,There were no significant differences between standard acupuncture and TAU control groups,42751:42840,5984593,29868449,Unavailable
5984593,Knee function in sports,Standard acupuncture,Usual treatment,No significant difference,There were no significant differences between standard acupuncture and TAU control groups,42751:42840,5984593,29868449,Unavailable
5984593,Other symptoms ,Standard acupuncture,Usual treatment,No significant difference,There were no significant differences between standard acupuncture and TAU control groups,42751:42840,5984593,29868449,Unavailable
5984593,Expectancy of acupuncture in response to heat pain,Boosted acupuncture,Standard acupuncture,Significantly increased,"We found significant group differences in expectancy scores following the expectancy manipulation during the first scan for both heat pain (F(2,42) = 7.04, p = 0.002; post hoc analysis: Boosted vs Standard Acupuncture p = 0.041, Boosted vs TAU p = 0.003; Standard vs TAU p = 0.477)",43204:43547,5984593,29868449,Unavailable
5984593,Expectancy of acupuncture in response to heat pain,Boosted acupuncture,Usual treatment ,Significantly increased,"We found significant group differences in expectancy scores following the expectancy manipulation during the first scan for both heat pain (F(2,42) = 7.04, p = 0.002; post hoc analysis: Boosted vs Standard Acupuncture p = 0.041, Boosted vs TAU p = 0.003; Standard vs TAU p = 0.477)",43204:43547,5984593,29868449,Unavailable
5984593,Expectancy of acupuncture in response to heat pain,Standard acupuncture,Usual treatment ,No significant difference,"We found significant group differences in expectancy scores following the expectancy manipulation during the first scan for both heat pain (F(2,42) = 7.04, p = 0.002; post hoc analysis: Boosted vs Standard Acupuncture p = 0.041, Boosted vs TAU p = 0.003; Standard vs TAU p = 0.477)",43548:43783,5984593,29868449,Unavailable
5984593,Expectancy of acupuncture in response to knee pain,Boosted acupuncture,Standard acupuncture,Significantly increased,"and knee pain (F(2,42) = 4.46, p = 0.018; post hoc analysis: Boosted vs Standard Acupuncture p = 0.025, Boosted vs TAU p = 0.091; Standard vs TAU p = 0.99).",43548:43783,5984593,29868449,Unavailable
5984593,Expectancy of acupuncture in response to knee pain,Boosted acupuncture,Usual treatment,No significant difference,"and knee pain (F(2,42) = 4.46, p = 0.018; post hoc analysis: Boosted vs Standard Acupuncture p = 0.025, Boosted vs TAU p = 0.091; Standard vs TAU p = 0.99).",43548:43783,5984593,29868449,Unavailable
5984593,Expectancy of acupuncture in response to knee pain,Standard acupuncture,Usual treatment,No significant difference,"and knee pain (F(2,42) = 4.46, p = 0.018; post hoc analysis: Boosted vs Standard Acupuncture p = 0.025, Boosted vs TAU p = 0.091; Standard vs TAU p = 0.99).",43548:43783,5984593,29868449,Unavailable
5984593,rsFC increase ,Boosted acupuncture,Standard acupuncture,Significantly increased,"Representative brain regions showed a significant rsFC increase in boosted acupuncture as compared to standard acupuncture (voxel-wise p &lt; 0.005, and cluster-level p &lt; 0.05 FWE corrected)",47052:47277,5984593,29868449,Unavailable
5984593,rsFC increase between NAc and vMPFC,Boosted acupuncture,Usual treatment ,Significantly increased,Boosted acupuncture treatment produced greater rsFC increases between the NAc and left ventral medial prefrontal cortex (vMPFC) compared to the TAU group,48777:48931,5984593,29868449,Unavailable
5435074,T4 concentration 4 weeks into treatment ,8-week  levothyroxine regime ,16-week  levothyroxine regime ,Significantly increased,"At week 4, T4, fT4, and T3 concentrations were higher in group 1 compared to group 2 (P = .009, .02, and .01, respectively).",29860:30034,5435074,28432797,Unavailable
5435074,Free T4 concentration 4 weeks into treatment ,8-week  levothyroxine regime ,16-week  levothyroxine regime ,Significantly increased,"At week 4, T4, fT4, and T3 concentrations were higher in group 1 compared to group 2 (P = .009, .02, and .01, respectively).",29860:30034,5435074,28432797,Unavailable
5435074,T3 concentration 4 weeks into treatment ,8-week  levothyroxine regime ,16-week  levothyroxine regime ,Significantly increased,"At week 4, T4, fT4, and T3 concentrations were higher in group 1 compared to group 2 (P = .009, .02, and .01, respectively).",29860:30034,5435074,28432797,Unavailable
5435074,TSH concentration 1 week into withdrawal period,8-week  levothyroxine regime ,16-week  levothyroxine regime ,Significantly decreased,"The serum TSH concentration was higher in group 2 than in group 1 at week 1 (P = .05), week 4 (P = .04), and week 8 (P = .01) of the withdrawal period.",31473:31676,5435074,28432797,Unavailable
5435074,TSH concentration 4 weeks into withdrawal period,8-week  levothyroxine regime ,16-week  levothyroxine regime ,Significantly decreased,"The serum TSH concentration was higher in group 2 than in group 1 at week 1 (P = .05), week 4 (P = .04), and week 8 (P = .01) of the withdrawal period.",31473:31676,5435074,28432797,Unavailable
5435074,TSH concentration 8 weeks into withdrawal period,8-week  levothyroxine regime ,16-week  levothyroxine regime ,Significantly decreased,"The serum TSH concentration was higher in group 2 than in group 1 at week 1 (P = .05), week 4 (P = .04), and week 8 (P = .01) of the withdrawal period.",31473:31676,5435074,28432797,Unavailable
4419514,Intubation time,Airtraq laryngoscope,GlideScope,Significantly decreased,"The intubation time of group A was shorter than that of group G (36.6 ± 20.2&nbsp;s vs. 54.6 ± 25.7&nbsp;s, p = 0.002).",5320:5444,4419514,25927657,Unavailable
4419514,Cormack-Lehane grade improvement ,Airtraq laryngoscope,GlideScope,Significantly increased,"The Cormack-Lehane grade (I/II/III/IV) was significantly better in group A (33/2/0/0 vs. 28/7/0/0, p = 0.042).",4932:5060,4419514,25927657,Unavailable
4419514,Having an increased mean arterial pressure,Airtraq laryngoscope,GlideScope,Significantly decreased,The mean arterial pressure and heart rate rose to higher levels during intubation with the GlideScope than with the Airtraq laryngoscope.,5061:5198,4419514,25927657,Unavailable
4419514,Having an increased heart rate,Airtraq laryngoscope,GlideScope,Significantly decreased,The mean arterial pressure and heart rate rose to higher levels during intubation with the GlideScope than with the Airtraq laryngoscope.,5061:5198,4419514,25927657,Unavailable
4419514,Success of the first intubation,Airtraq laryngoscope,GlideScope,No significant difference,The success of the first intubation attempt and the intubation difficulty scales were comparable between the two groups.,5199:5320,4419514,25927657,Unavailable
4419514,Intubation difficulty,Airtraq laryngoscope,GlideScope,No significant difference,The success of the first intubation attempt and the intubation difficulty scales were comparable between the two groups.,5199:5320,4419514,25927657,Unavailable
4419514,Postoperative sore throat,Airtraq laryngoscope,GlideScope,No significant difference,The numbers of patients who experienced postoperative sore throat were similar (6 vs. 8) in the two groups.,5320:5444,4419514,25927657,Unavailable
4419514,Intubation time,Airtraq laryngoscope,GlideScope,Significantly decreased,"The intubation time with the Airtraq laryngoscope was shorter than that with the GlideScope (36.6 ± 20.2&nbsp;s vs. 54.6 ± 25.7&nbsp;s, P = 0.002 &lt; 0.01).",18073:18217,4419514,25927657,Unavailable
4419514,Cormack-Lehane grade improvement ,Airtraq laryngoscope,GlideScope,Significantly increased,"Furthermore, the Airtraq laryngoscope provided better glottis views than did the GlideScope (P = 0.042 &lt; 0.05, Figure&nbsp;2).",18532:18698,4419514,25927657,Unavailable
4419514,Success of the first intubation,Airtraq laryngoscope,GlideScope,No significant difference,The success of the first intubation attempt and the intubation difficulty scales (IDS) were similar between two devices.,19595:19716,4419514,25927657,Unavailable
4419514,Intubation difficulty,Airtraq laryngoscope,GlideScope,No significant difference,The success of the first intubation attempt and the intubation difficulty scales (IDS) were similar between two devices.,19595:19716,4419514,25927657,Unavailable
4419514,Having an increased mean arterial pressure,Airtraq laryngoscope,GlideScope,Significantly decreased,Significant differences were found between two groups on the levels of increase in blood pressures and heart rates.,22015:22130,4419514,25927657,Unavailable
4419514,Having an increased heart rate,Airtraq laryngoscope,GlideScope,Significantly decreased,Significant differences were found between two groups on the levels of increase in blood pressures and heart rates.,22014:22131,4419514,25927657,Unavailable
4419514,Postoperative sore throat,Airtraq laryngoscope,GlideScope,No significant difference,"The incidences of sore throat were comparable between group A (6, 17%) and group G (8, 23%) after 24&nbsp;h of postoperative followed-up",22348:22479,4419514,25927657,Unavailable
4419514,Intubation time,Airtraq laryngoscope,GlideScope,Significantly decreased,"Intubation time (s)	36.6 ± 20.2 (12–91)	54.6 ± 25.7 (28–133)	P = 0.002*",20541:20636,4419514,25927657,Unavailable
4419514,Success of the first intubation,Airtraq laryngoscope,GlideScope,No significant difference,"Success rate of first intubation attempt (n, %)	33 (94%)	34 (97%)	0.55",20654:20748,4419514,25927657,Unavailable
4419514,Intubation difficulty,Airtraq laryngoscope,GlideScope,No significant difference,"Intubation difficulty scale (IDS) (0/1/2/3/4, n)	10/17/5/2/1	9/13/7/5/1	0.327",20766:20867,4419514,25927657,Unavailable
4419514,Postoperative sore throat,Airtraq laryngoscope,GlideScope,No significant difference,"Sore throat (n, %)	6 (17%)	8 (23%)	0.766",21096:21160,4419514,25927657,Unavailable
4419514,Ease of tube advancement,Airtraq laryngoscope,GlideScope,No significant difference,"Ease of tube advancement (0/1/2/3, n)	24/3/5/3	26/3/5/1	0.525",20993:21078,4419514,25927657,Unavailable
4419514,Ease of laryngoscope insertion,Airtraq laryngoscope,GlideScope,No significant difference,"Ease of laryngoscope insertion (0/1/2/3, n)	33/1/1/0	33/2/0/0	0.98",20885:20975,4419514,25927657,Unavailable
4419514,Ease of tube advancement,Airtraq laryngoscope,GlideScope,No significant difference,Only one patient in group A was rated as difficult insertion because of dental problem. 5 cases and 3 cases in group A were considered as difficult or very difficult to advance the tube.,19965:20151,4419514,25927657,Unavailable
4419514,Ease of laryngoscope insertion,Airtraq laryngoscope,GlideScope,No significant difference,Only one patient in group A was rated as difficult insertion because of dental problem. 5 cases and 3 cases in group A were considered as difficult or very difficult to advance the tube.,19964:20151,4419514,25927657,Unavailable
5836509,Calorie intakes at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,"Both groups reduced calorie intakes at 4 and 6 mo, with no group difference",22232:22307,5836509,29517074,Unavailable
5836509,Calorie intakes at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,"Both groups reduced calorie intakes at 4 and 6 mo, with no group difference",23947:24042,5836509,29517074,Unavailable
5836509,6-minute walk test results at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,"However, there was no significant difference detected in 6MWT results between treatment groups.",23947:24042,5836509,29517074,Unavailable
5836509,6-minute walk test results at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,"However, there was no significant difference detected in 6MWT results between treatment groups.",23947:24042,5836509,29517074,Unavailable
5836509,Lean mass at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,"However, the comparison for changes in lean mass between treatment groups was nonsignificant.",25472:25593,5836509,29517074,Unavailable
5836509,Lean mass at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,"However, the comparison for changes in lean mass between treatment groups was nonsignificant.",24371:24464,5836509,29517074,Unavailable
5836509,Short Physical Performance Battery performance at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,25472:25593,5836509,29517074,Unavailable
5836509,Short Physical Performance Battery performance at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,25472:25593,5836509,29517074,Unavailable
5836509,30 second chair stands performance at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,25472:25593,5836509,29517074,Unavailable
5836509,30 second chair stands performance at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,25472:25593,5836509,29517074,Unavailable
5836509,8-foot up-and-go test performance at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,25472:25593,5836509,29517074,Unavailable
5836509,8-foot up-and-go test performance at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,25472:25593,5836509,29517074,Unavailable
5836509,Body fat at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,26884:26961,5836509,29517074,Unavailable
5836509,Body fat at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,26884:26961,5836509,29517074,Unavailable
5836509,Waist circumference at 4 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,26884:26961,5836509,29517074,Unavailable
5836509,Waist circumference at 6 months,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,We did not find a significant group effect for any of these measures of function or for body fat or waist circumference.,26884:26961,5836509,29517074,Unavailable
5836509,Drop-out rate,High-Protein–Weight-Loss program,Control–Weight-Loss program,No significant difference,There was no difference in drop-out rate by group (P = 0.30),26884:26961,5836509,29517074,Unavailable
5812853,Maximal heart rate,GlideTrak running with body weight support,Normal-weight treadmill running,Significantly decreased,"Maximal HR and VO2 values were significantly (p&nbsp;&lt;&nbsp;0.001) lower during GTR (183.4&nbsp;±&nbsp;9.1 bpm, 38.1&nbsp;±&nbsp;7.2 mL&nbsp;kg−1&nbsp;min−1) compared to TMR (194.3&nbsp;±&nbsp;8.6 bpm, 49.5&nbsp;±&nbsp;8.9&nbsp;kg−1&nbsp;min−1).",4473:4724,5812853,29541129,Unavailable
5812853,Maximal VO2 value,GlideTrak running with body weight support,Normal-weight treadmill running,Significantly decreased,"Maximal HR and VO2 values were significantly (p&nbsp;&lt;&nbsp;0.001) lower during GTR (183.4&nbsp;±&nbsp;9.1 bpm, 38.1&nbsp;±&nbsp;7.2 mL&nbsp;kg−1&nbsp;min−1) compared to TMR (194.3&nbsp;±&nbsp;8.6 bpm, 49.5&nbsp;±&nbsp;8.9&nbsp;kg−1&nbsp;min−1).",4473:4724,5812853,29541129,Unavailable
5812853,Intercept of the HR-VO2 relationship at a HR of 140 bpm,GlideTrak running with body weight support,Normal-weight treadmill running,Significantly decreased,"There was a significant difference in the HR-VO2 relationship between GTR and TMR. Compared to TMR, exercising at a HR of 140 bpm resulted in a VO2 that was 4.0 mL&nbsp;kg−1&nbsp;min−1 lower during GTR.",4723:4960,5812853,29541129,Unavailable
5812853,Maximal heart rate,GlideTrak running with body weight support,Normal-weight treadmill running,Significantly decreased,"Maximal HR (bpm)a	194.3&nbsp;±&nbsp;8.6	184.0&nbsp;±&nbsp;8.8	0.001",21309:21427,5812853,29541129,Unavailable
5812853,Maximal VO2 value,GlideTrak running with body weight support,Normal-weight treadmill running,Significantly decreased,"VO2max(mL&nbsp;kg−1&nbsp;min−1)a	49.5&nbsp;±&nbsp;8.9	38.1&nbsp;±&nbsp;7.2	&lt;0.001",21752:21907,5812853,29541129,Unavailable
5812853,Maximal respiratory exchange ratio ,GlideTrak running with body weight support,Normal-weight treadmill running,No significant difference,"Maximal RER	1.11&nbsp;±&nbsp;0.04	1.10&nbsp;±&nbsp;0.05	0.464",21588:21653,5812853,29541129,Unavailable
5812853,Maximal perceived exertion,GlideTrak running with body weight support,Normal-weight treadmill running,Significantly decreased,"Maximal RPE	19.4&nbsp;±&nbsp;0.6	18.3&nbsp;±&nbsp;0.9	0.029",21671:21734,5812853,29541129,Unavailable
5812853,Intercept of the HR-VO2 relationship at a HR of 140 bpm,GlideTrak running with body weight support,Normal-weight treadmill running,Significantly decreased,The intercept of the HR-VO2 relationship at a HR of 140 bpm was significantly less (p&nbsp;&lt;&nbsp;0.05) during GTR (23.2&nbsp;mL·kg−1·min−1) compared to TMR (27.2 mL·kg−·min−1).,22624:22861,5812853,29541129,Unavailable
3702149,Job satisfaction ,6-session communication skills program,Control,Significantly increased,"After the communication skills training program in the experimental group, mean score of job satisfaction increased and it was significant compared to the control group (p &lt; 0.01).",4907:5087,3702149,23833629,Unavailable
3702149,Job satisfaction ,6-session communication skills program,Control,Significantly increased,"Independent t-test showed that mean score of job satisfaction had no significant difference in the test and control groups before the intervention (p = 0.92), but had a significant difference after the intervention (p &lt; 0.01).",14749:14976,3702149,23833629,Unavailable
3575556,Compliance,S9 CPAP,Normal CPAP before S9,Significantly increased,"Patients were significantly more compliant when using the S9 than their usual CPAP device both pre- and post-S9 based on average daily usage. CPAP pre-S9 = 6.58 ± 1.95 (mean hours ± SD), S9 = 7.08 ± 1.18&nbsp;h and CPAP post-S9 = 6.71 ± 1.72&nbsp;h. The difference between CPAP pre-S9 and S9 was 0.5&nbsp;h (p = 0.003). The difference between S9 and CPAP post-S9 was 0.35&nbsp;h (p = 0.01).",3334:3738,3575556,22286779,Unavailable
