1	3932017	carotid IMT	There was no significant difference in carotid IMT (626.5 ± 169.1 μm vs. 568.5 ± 122.6 μm, P = 0.1506) between two groups.
0	3348575	Systolic blood pressure	On ambulatory BP monitoring, the week 14 mean changes from baseline in diastolic and systolic blood pressure were also significantly greater with azilsartan over a 24-h period, and during the daytime, night-time and early morning.
0	3348575	Systolic blood pressure	These data demonstrate that once-daily azilsartan provides a more potent 24-h sustained antihypertensive effect than that of candesartan but with equivalent safety.
0	3348575	Diastolic blood pressure	On ambulatory BP monitoring, the week 14 mean changes from baseline in diastolic and systolic blood pressure were also significantly greater with azilsartan over a 24-h period, and during the daytime, night-time and early morning.
0	3348575	Diastolic blood pressure	These data demonstrate that once-daily azilsartan provides a more potent 24-h sustained antihypertensive effect than that of candesartan but with equivalent safety.
2	4754570	Microleakage at gingival vs incisal margin	All groups showed greater microleakage at the gingival in comparison to the incisal margin and the differences were significant among groups with transillumination (P<0.001).
2	4754570	Microleakage at gingival vs incisal margin	All groups showed greater microleakage at the gingival in comparison to the incisal margin and the differences were significant among groups with transillumination (P<0.001).
1	4754570	Microleakage at gingival vs incisal margin	All groups showed greater microleakage at the gingival in comparison to the incisal margin and the differences were significant among groups with transillumination (P<0.001). No significant differences were observed in the microleakage scores at the gingival and incisal margins in any of the interfaces (P>0.05).
2	5654031	Analgesic consumption	The total amount of analgesic consumption was significantly higher in Group I compared with Groups T and C (p=0.003).
2	5654031	Analgesic consumption	The total amount of analgesic consumption was significantly higher in Group I compared with Groups T and C (p=0.003).
2	5654031	Pain score after 1 hour	Pain scores at 1, 4, and 8 hours were significantly higher in Group I compared with the other 2 groups; however, pain scores in Group I at 16 hours were significantly higher only compared with Group C (p<0.05).  
2	5654031	Pain score after 1 hour	Pain scores at 1, 4, and 8 hours were significantly higher in Group I compared with the other 2 groups; however, pain scores in Group I at 16 hours were significantly higher only compared with Group C (p<0.05).  
2	5073953	Gestational age at birth	LMP-based gestational age was higher than crown-rump length by a mean (SD) of 2.8 (10.7) days; differences varied by maternal education and preterm birth (P < 0.05).
2	3617313	Geometric mean titer against diphtheria	After the vaccination, the geometric mean titer (geometric mean titer) against diphtheria was significantly higher in Group GC1107-T5.0 (6.53) and GC1107-T7.5 (6.11) than in the control group (3.96).
2	3617313	Geometric mean titer against diphtheria	After the vaccination, the geometric mean titer (geometric mean titer) against diphtheria was significantly higher in Group GC1107-T5.0 (6.53) and GC1107-T7.5 (6.11) than in the control group (3.96).
1	3617313	Adverse reaction severity	No significant differences in the number of adverse reactions, prevalence and degree of severity of the solicited and unsolicited adverse reactions were observed among the three groups.
1	3617313	Number of averse reactions	No significant differences in the number of adverse reactions, prevalence and degree of severity of the solicited and unsolicited adverse reactions were observed among the three groups.
2	5702778	Microhardness changes	The microhardness changes in all experimental groups except Group 3 (low-level carbonated water with calcium ions) were significantly greater than those in the Control group.
2	5702778	Microhardness changes	The microhardness changes in all experimental groups except Group 3 (low-level carbonated water with calcium ions) were significantly greater than those in the Control group.
2	5702778	Microhardness changes	The microhardness changes in all experimental groups except Group 3 (low-level carbonated water with calcium ions) were significantly greater than those in the Control group.
1	5702778	Microhardness changes	The microhardness changes in all experimental groups except Group 3 (low-level carbonated water with calcium ions) were significantly greater than those in the Control group.
2	2800022	Vitamin D concentration	At 6 and 12 months of age, 25OHD3 was significantly higher in group S than in group B (P<0.001).
2	2800022	Bone mineral density	Regardless of vitamin D supplementation, bone mineral density was lower in group B and S than in group A (P<0.05).
2	2800022	Bone mineral density	Regardless of vitamin D supplementation, bone mineral density was lower in group B and S than in group A (P<0.05).
2	2800022	Calcium and phosphorus intake	Total intake of vitamin D differed among 3 groups (P<0.001, A>S>B), but total intake of calcium and phosphorus were higher in group A than in group B and S (P<0.001).
2	2800022	Calcium and phosphorus intake	Total intake of vitamin D differed among 3 groups (P<0.001, A>S>B), but total intake of calcium and phosphorus were higher in group A than in group B and S (P<0.001).
0	3511949	visual analog scale (visual analog scale) scores at the end of 12th week	After the intra-articular injection, there was statistically significant decrease in visual analog scale (visual analog scale) scores in Groups M and T, when compared to Group C. The decrease of visual analog scale scores seen at the first 2 weeks continued steadily up to the end of 12th week.
0	3511949	Patients who needed NSAID supplementation	Significantly less supplementary analgesics was used in the morphine and steroid groups.  
1	5863413	Pain	However, on comparison of the reduction in pain and erythema scores between the two groups, the difference was found to be statistically insignificant (P = 0.255).  
1	5863413	Erythema	However, on comparison of the reduction in pain and erythema scores between the two groups, the difference was found to be statistically insignificant (P = 0.255).  
1	5863413	Pain	However, on comparison of the reduction in pain and erythema scores between the two groups, the difference was found to be statistically insignificant (P = 0.255).  
1	5863413	Pain	However, on comparison of the reduction in pain and erythema scores between the two groups, the difference was found to be statistically insignificant (P = 0.255).  
0	5863413	Erythema	The patients in both the study and control groups showed a statistically significant reduction (P = 0.000 for the study group and P = 0.000 for the control group) in pain and erythema scores from baseline to second follow-up visit.
1	3747414	Deqi sensation	As a result, needle penetration, VAS ratings for either needle and Deqi sensation were not significantly different between two kinds of needles.
1	3747414	visual analogue scale (VAS) ratings	As a result, needle penetration, VAS ratings for either needle and Deqi sensation were not significantly different between two kinds of needles.
1	3747414	needle penetration	As a result, needle penetration, VAS ratings for either needle and Deqi sensation were not significantly different between two kinds of needles.
2	5766333	The satisfaction scores	The satisfaction scores of the endoscopists, which were measured using a visual analogue scale, were significantly higher in the Combination group than in the propofol group (88 vs. 69, P  = 0.003).
1	3938677	Lactadherin+ CD144+	CD144 (VE-cadherin) or HMGB1 release did not significantly change during active smoking.  
1	1896161	computerized quantification of wheezing and crackles in infants	There was no significant change in objective quantification of wheezes and crackles or in the total clinical scores either within the groups or between the groups.
0	2723123	Dentin mineral loss	Statistically significant differences for mineral loss and lesion depth were found between the toothpaste and the mouth rinse as well as between the toothpaste and the control group, but not between the mouth rinse and the control group.  
0	2723123	Dentin mineral loss	Within the limitations of this study, the results suggest that treatment of demineralised dentin with a toothpaste containing 5000 ppm fluoride may considerably reduce mineral loss and lesion depth on exposed dentin.
0	2723123	Depth of the lesion	Statistically significant differences for mineral loss and lesion depth were found between the toothpaste and the mouth rinse as well as between the toothpaste and the control group, but not between the mouth rinse and the control group.  
0	2723123	Depth of the lesion	Within the limitations of this study, the results suggest that treatment of demineralised dentin with a toothpaste containing 5000 ppm fluoride may considerably reduce mineral loss and lesion depth on exposed dentin.
0	5524909	Calbindin-28k	Cerebral ischaemia was associated with reduced numbers of calbindin-28k, calretinin, parvalbumin and GAD positive striatal neurons (P < 0.05 ischaemia + vehicle, n = 6 vs. sham ischaemia, n = 6) but not ChAT or nNOS positive neurons.
2	5524909	Calretinin	Long infusion of peptide (n = 6) was associated with increased survival of calbindin-28k, calretinin, parvalbumin and GAD positive neurons (P < 0.05 vs. ischaemia + vehicle).
0	5524909	Calretinin	Cerebral ischaemia was associated with reduced numbers of calbindin-28k, calretinin, parvalbumin and GAD positive striatal neurons (P < 0.05 ischaemia + vehicle, n = 6 vs. sham ischaemia, n = 6) but not ChAT or nNOS positive neurons.
2	5524909	Calbindin-28k	Long infusion of peptide (n = 6) was associated with increased survival of calbindin-28k, calretinin, parvalbumin and GAD positive neurons (P < 0.05 vs. ischaemia + vehicle).
2	3179931	returned fecal occult blood test (fecal occult blood test) cards	At 6 months after card distribution, 64.6% patients in the intervention group returned fecal occult blood test cards compared with 48.4% in the control group (P < 0.001).
1	4121500	heart rate	Between two groups, Bispectral index values showed a significant differences only at T10, Bispectral index of group H was lower than that of group L. Ramsay score showed no significant differences except in TL; the score of group L was significantly lower than that of group H. Other vital signs and complications showed a minimal differences between two groups.  
2	4121500	Bispectral index (Bispectral index) after 10 minutes interval	Between two groups, Bispectral index values showed a significant differences only at T10, Bispectral index of group H was lower than that of group L. Ramsay score showed no significant differences except in TL; the score of group L was significantly lower than that of group H. Other vital signs and complications showed a minimal differences between two groups.  
2	3759706	Cold contact urticaria (Cold contact urticaria) change in critical temperature thresholds (critical temperature thresholds)	Bilastine 20 mg was highly effective (P < 0.0001) in reducing critical temperature thresholds.
2	3759706	Cold contact urticaria (Cold contact urticaria) change in critical temperature thresholds (critical temperature thresholds)	Bilastine 20 mg was highly effective (P < 0.0001) in reducing critical temperature thresholds. Up-dosing to 80 mg significantly (P < 0.04) increased its effectiveness.
0	3759706	histamine assessed 1–3 h after cold challenge	Microdialysis levels of histamine, IL-6 and IL-8 assessed 1–3 h after cold challenge were significantly (P < 0.05) decreased following up-dosing with 80 mg bilastine.
0	3759706	IL-8 assessed 1–3 h after cold challenge	Microdialysis levels of histamine, IL-6 and IL-8 assessed 1–3 h after cold challenge were significantly (P < 0.05) decreased following up-dosing with 80 mg bilastine.
0	3759706	IL-6 assessed 1–3 h after cold challenge	Microdialysis levels of histamine, IL-6 and IL-8 assessed 1–3 h after cold challenge were significantly (P < 0.05) decreased following up-dosing with 80 mg bilastine.
1	3192699	Attending the antenatal clinic with their partner	For the primary outcome, the percentage of trial participants who attended the antenatal clinic with their partners were 16.2% (86/530) and 14.2% (75/530) in the intervention and non-intervention groups, respectively (OR = 1.2; 95% CI: 0.8, 1.6).
1	3192699	Getting tested for HIV	For the secondary outcome, most of the 161 male partners attended the antenatal clinic; 82 of 86 (95%) in the intervention group and 68 of 75 (91%) in the non-intervention group were tested for HIV (OR = 2.1; 95% CI: 0.6 to 7.5).  
1	2409966	increased HIV risk behavior	In the context of a RCT, circumcision did not result in increased HIV risk behavior.
2	3046916	Overall total per patient costs (including intervention costs)	Overall total per patient costs (including intervention costs) were significantly higher in the cognitive behaviour therapy group compared with the treatment as usual group at 10 month follow up (difference £427, 95% CI: £56 - £787, p < 0.001).
2	3046916	Reductions in The Beck Depression Inventory II (Beck Depression Inventory II) scores	Reductions in Beck Depression Inventory II scores were significantly greater in the cognitive behaviour therapy group (difference 3.6 points, 95% CI: 0.7-6.5 points, p = 0.018).
0	3314673	Global Severity Index of the SCL 90-r	There was a significant decrease of 2.8 points on the Symptom Checklist 90- Revised Global Severity Index (p<0.05).  
0	5122238	incidence and intensity of shivering	The investigation of the incidence of inter- and post-operative shivering in patients in the three groups revealed that within the study period, 31 patients suffered from shivering among which 9, 5, and 17 cases were in 1 mg/kg hydrocortisone group, 2 mg/kg hydrocortisone group, and placebo group, respectively, and according to the Chi-square test, the difference among the three groups was significant (P = 0.004).  
2	4839625	thermal care	Significant post-intervention differences were: delivery place [adjusted Odds Ratio aOR: 17.94(95%CI: 6.26–51.37); p<0.001], cord care [aOR: 3.05(95%CI: 1.81–5.12); p<0.001] thermal care [aOR: 7.58(95%CI: 2.52–22.82); p<0.001], and timely care-seeking for newborn illness [aOR: 4.93(95%CI: 1.59–15.31); p = 0.006].  
0	3224529	fragmentation index	Proportions of rapid eye movement sleep duration were different in the two ventilatory modes (4.5% (range, 3-11%) in pressure support ventilation and 16.5% (range, 13-29%) during neurally adjusted ventilatory assist (p = 0.001)), as well as the fragmentation index, with 40 ± 20 arousals and awakenings per hour in pressure support ventilation and 16 ± 9 during neurally adjusted ventilatory assist (p = 0.001).
0	3224529	episodes of central apnea and ineffective efforts	There were large differences in ineffective efforts (24 ± 23 per hour of sleep in pressure support ventilation, and 0 during neurally adjusted ventilatory assist) and episodes of central apnea (10.5 ± 11 in pressure support ventilation vs. 0 during neurally adjusted ventilatory assist).
2	3224529	Proportions of rapid eye movement sleep duration	Proportions of rapid eye movement sleep duration were different in the two ventilatory modes (4.5% (range, 3-11%) in pressure support ventilation and 16.5% (range, 13-29%) during neurally adjusted ventilatory assist (p = 0.001)), as well as the fragmentation index, with 40 ± 20 arousals and awakenings per hour in pressure support ventilation and 16 ± 9 during neurally adjusted ventilatory assist (p = 0.001).
0	5434591	Migration by radiostereometric analysis maximal total point motion after 2 years	The primary effect variable, maximal total point motion after 12 months, showed that migration in the denosumab group was statistically significantly less than in the controls. Denosumab maximal total point motion 12 months was reduced by one-third (denosumab: median 0.24 mm, 10% and 90% percentiles: 0.15 and 0.41; placebo: median 0.36 mm, 10% and 90% percentiles: 0.20 and 0.62). The secondary maximal total point motion variables (6 and 24 months) also showed a statistically significant reduction in migration. There was no significant difference in maximal total point motion for the period 12–24 months.
0	5434591	Migration by radiostereometric analysis maximal total point motion after 1 year	The primary effect variable, maximal total point motion after 12 months, showed that migration in the denosumab group was statistically significantly less than in the controls.
1	5434591	Migration by secondary maximal total point motion variables after 2 years	There was no significant difference in maximal total point motion for the period 12–24 months.
1	5434591	Knee osteoarthritis outcome score after 1 year	knee osteoarthritis outcome score sub-variables were similiar between denosumab and placebo after 12 and 24 months.  
1	5434591	Knee osteoarthritis outcome score after 2 years	knee osteoarthritis outcome score sub-variables were similiar between denosumab and placebo after 12 and 24 months.  
1	5296807	Brain relaxation scores	The brain relaxation scores were comparable among the two groups (P = 0.27).
1	5296807	Arterial pressure	The mean arterial pressure was comparable between the groups.
1	5296807	Heart rate during surgery	The intraoperative heart rate was comparable; however, in the post-operative period, it remained higher in Group B for 30 min after extubation (P = 0.02).
0	5296807	Heart rate 30 minutes after extubation	The intraoperative heart rate was comparable; however, in the post-operative period, it remained higher in Group B for 30 min after extubation (P = 0.02).
2	4937273	Low‐density lipoprotein cholesterol reduction	Maximal mean Low‐density lipoprotein cholesterol reductions from day −1 baseline (prealirocumab) occurred on day 71 in all groups: alirocumab plus placebo, 47.4%; alirocumab plus ezetimibe, 56.6%; and alirocumab plus fenofibrate, 54.3%.
0	4235563	depression in Myocardial infarction (Myocardial Infarction) patients - at discharge	There was no significant difference between the control and experimental groups before the intervention, but after the intervention, anxiety and depression in the experimental group was significantly less than that in the control group (p<0.05).    
1	4235563	before intervention in Myocardial infarction (Myocardial Infarction) patients	There was no significant difference between the control and experimental groups before the intervention, but after the intervention, anxiety and depression in the experimental group was significantly less than that in the control group (p<0.05).    
0	4235563	anxiety in Myocardial infarction (Myocardial Infarction) patients - 3 months after discharge	There was no significant difference between the control and experimental groups before the intervention, but after the intervention, anxiety and depression in the experimental group was significantly less than that in the control group (p<0.05).    
0	4235563	depression in Myocardial infarction (Myocardial Infarction) patients - 3 months after discharge	There was no significant difference between the control and experimental groups before the intervention, but after the intervention, anxiety and depression in the experimental group was significantly less than that in the control group (p<0.05).    
0	4235563	anxiety in Myocardial infarction (Myocardial Infarction) patients - at discharge	There was no significant difference between the control and experimental groups before the intervention, but after the intervention, anxiety and depression in the experimental group was significantly less than that in the control group (p<0.05).    
0	3604641	high-molecular-weight (high-molecular-weight) adiponectin	There was also a smaller increase in high-molecular-weight (high-molecular-weight) adiponectin with MSDC-0160 than with pioglitazone (P < 0.0001), suggesting that MSDC-0160 produces less expansion of white adipose tissue.
1	3604641	The decreases in glycated hemoglobin (HbA1c)	The decreases in glycated hemoglobin (HbA1c) observed with the two higher doses of MSDC-0160 were not different from those associated with pioglitazone.
0	3604641	hematocrit, red blood cells, and total hemoglobin	By contrast, fluid retention as evidenced by reduction in hematocrit, red blood cells, and total hemoglobin was 50% less in the MSDC-0160–treated groups.
2	4482193	mean serum albumin	Statistically significant improvement was reported in the transplanted patients (G-1) as regards the mean serum albumin, bilirubin and INR levels which started to improve after 2 weeks of treatment and continued to improve till the 6th month in the single infusion group.
1	5629940	ACR20 results	ACR20 response at week 24 was 74.6% (ABP 501) and 72.4% (adalimumab). At week 24, the risk ratio of ACR20 (90% CI) between groups was 1.039 (0.954, 1.133), confirming the primary hypothesis.
1	5629940	Adverse events	There were no clinically meaningful differences in adverse events and laboratory abnormalities.
1	5629940	Disease Activity Score 28-joint count-C reactive protein	Changes from baseline in Disease Activity Score 28-joint count-C reactive protein, ACR50 and ACR70 were similar.
1	5629940	ACR50 results	Changes from baseline in Disease Activity Score 28-joint count-C reactive protein, ACR50 and ACR70 were similar.
1	5629940	Laboratory tests	There were no clinically meaningful differences in adverse events and laboratory abnormalities.
1	5629940	ACR70 results	Changes from baseline in Disease Activity Score 28-joint count-C reactive protein, ACR50 and ACR70 were similar.
1	2503659	Cure rate	In two identical phase III trials comparing telavancin versus vancomycin at the doses of the FAST 2 study for complicated skin and skin structure infections, the clinical cure rates were 88.3% and 87.1%, respectively.
1	4958948	FGF-19 levels	Serum levels of BA species and total GLP-1 decreased, while FGF-19 remained stable.
1	5021748	heparin dosages required to produce an activated clotting time 15 min after the initial bolus that was identical to the control (110U/kg)	The initial bolus heparin dosages required to produce an activated clotting time 15 min after the initial bolus that was identical to the control (333 ± 32 s) were 120 U/kg (318 ± 29 s) and 130 U/kg (339 ± 43 s) for dabigatran, 130 U/kg (314 ± 31 s) for rivaroxaban and 130 U/kg (317 ± 39 s) for apixaban.
1	5021748	heparin dosages required to produce an activated clotting time 15 min after the initial bolus that was identical to the control (110U/kg)	The NOAC groups required significantly larger doses of total heparin than the warfarin group.  
1	5021748	heparin dosages required to produce an activated clotting time 15 min after the initial bolus that was identical to the control (110U/kg)	The results of the comparison with warfarin (the control) indicated that dosages of 120 or 130 U/kg for dabigatran, and 130 U/kg for rivaroxaban and apixaban, were adequate initial heparin dosages.
1	2253708	7-day point prevalence abstinence	Using complete case analysis, the tailored letters intervention was significantly more effective than brief advice for 24-hour [odds ratio (odds ratio) = 1.4; P = 0.047] but not for 7-day point prevalence abstinence (odds ratio = 1.4; P = 0.068) for prolonged abstinence, or for alternative assumptions about participants lost to follow-up.  
2	2253708	24-hour point prevalence abstinence	Using complete case analysis, the tailored letters intervention was significantly more effective than brief advice for 24-hour [odds ratio (odds ratio) = 1.4; P = 0.047] but not for 7-day point prevalence abstinence (odds ratio = 1.4; P = 0.068) for prolonged abstinence, or for alternative assumptions about participants lost to follow-up.  
2	5133075	Insulin incremental area under the curve	The area under the curve (p < 0.001) and incremental area under the curve (p = 0.001) for insulin was significantly higher after the red meat/refined grain diet than after the dairy/chicken/nuts/whole grain diet.
1	5471294	Ongoing pregnancy (Ongoing pregnancy) rate	Similarly, the Ongoing pregnancy rate was 37% in the treatment group and 31% in the control group [odds ratio 1.3 (95% CI 0.8–2.0), P < 0.23].
1	5471294	live birth (live birth) rate	The live birth rate was 36% in the treatment group and 31% in the control group [odds ratio: 1.3 (95% CI 0.8–2.0), P < 0.27].  
2	5471294	follicle-stimulating hormone (FSH), luteinizing hormone (LH), estradiol (E2), and progesterone (P)	Although serum concentrations of FSH, LH, E2, and P on day oocyte pick-up + 7 were significantly higher in the study group compared to the control group, the implantation rate was not statistically different between the treatment group (27%) and the control group (23%) [odds ratio (odds ratio) 1.2 (95% CI 0.9–1.7), P < 0.27].
1	5471294	implantation rate (implantation rate)	Although serum concentrations of FSH, LH, E2, and P on day oocyte pick-up + 7 were significantly higher in the study group compared to the control group, the implantation rate was not statistically different between the treatment group (27%) and the control group (23%) [odds ratio (odds ratio) 1.2 (95% CI 0.9–1.7), P < 0.27].
0	2396624	internalized social stigma score after 2 months - in new AFB positive tuberculosis (tuberculosis) patients	After 15 days, internalized stigma scores were equivalent in both groups. After 2 months, difference between scores was statistically significant, revealing a decreased internalized stigma in the intervention group and not in the control group.  
1	2396624	internalized social stigma score on day 15 - in new AFB positive tuberculosis (tuberculosis) patients	After 15 days, internalized stigma scores were equivalent in both groups.
1	2447617	The mean intracranial pressure values 72 hours and 7 days after injury	The mean intracranial pressure values 72 hours and 7 days after injury were lower in the progesterone group than in the placebo group, but there was no statistical significance between the two groups (P > 0.05).
2	2447617	The modified Functional Independence Measure scores	The modified Functional Independence Measure scores in the progesterone group were higher than those in the placebo group at both 3-month and 6-month follow-up (P < 0.05 and P < 0.01).
1	2447617	Instances of complications and adverse events	Instances of complications and adverse events associated with the administration of progesterone were not found.  
0	2447617	The mortality rate	The mortality rate of the progesterone group was significantly lower than that of the placebo group at 6-month follow-up (P < 0.05).
1	4112748	the time to maximum concentration	Although the time to maximum concentration was similar for both drugs (2.7 versus 2.3 hours), the terminal half-life for frovatriptan was longer than rizatriptan (29.3 versus 3.2 hours, P<0.0001).
2	4112748	The proportion of patients who were pain-free at 4 hours without rescue medication	The proportion of patients who were pain-free at 4 hours without rescue medication was higher in the frovatriptan-treated group, (38.9 versus 5.6%, P=0.045).
0	4112748	adverse events	Fewer adverse events were observed for frovatriptan compared to rizatriptan (one versus eight, P=0.021).  
0	5729670	Mean blood glucose	The mean blood glucose in the experimental and the control group was 170.32 ± 33.46 mg/dl and 221.05 ± 49.72, respectively (P = 0.0001).
0	5729670	Mean amplitude of glycemic excursion	The parameters for glycemic variability were all significantly lower in patients in the experimental group.
2	3420321	isometric knee extension test hold-time	isometric knee extension test hold-time increased by 9.7 ± 9.4 s (13.2%) and impulse by 3.7 ± 1.3 kN·s-1 (13.9%) following β-alanine supplementation. These changes were significantly greater than those in the placebo group (isometric knee extension test: t(11) = 2.9, p ≤0.05; impulse: t(11) = 3.1, p ≤ 0.05).
1	3420321	maximal voluntary isometric contraction (maximal voluntary isometric contraction)	There were no significant changes in maximal voluntary isometric contraction force in either group.  
0	5306110	Risk of death by cardiovascular causes	The risk of cardiovascular death was reduced by 38% relative to the placebo group (HR 0.62; 95% CI: 0.49–0.77; P < 0.001) and the risk of death from any cause by 32% (HR 0.68; 95% CI: 0.57–0.82; P < 0.001).
0	5306110	Risk of hospitalization due to heart failure or renal adverse events.	Furthermore, empagliflozin was associated with reduced risk of hospitalization for heart failure and of renal adverse events.
0	5306110	Risk of major adverse cardiovascular events	The risk of major adverse cardiovascular events (MACE: first occurrence of cardiovascular death, non-fatal myocardial infarction, or non-fatal stroke) was reduced by 14% relative to placebo (HR 0.86; 95.02% CI: 0.74–0.99; P = 0.04 for superiority).
0	5306110	Risk of death by any cause	The risk of cardiovascular death was reduced by 38% relative to the placebo group (HR 0.62; 95% CI: 0.49–0.77; P < 0.001) and the risk of death from any cause by 32% (HR 0.68; 95% CI: 0.57–0.82; P < 0.001).
2	4222660	Decrease in average Sugar Sweetened Beverages Consumption	Significant positive intervention effects were found for average Since sugar-sweetened beverages consumption (B -0.19 litres, 95% CI -0.28;-0.10; parent report), average Since sugar-sweetened beverages servings (B -0.54 servings, 95% CI -0.82;-0.26; parent report) and bringing Since sugar-sweetened beverages to school (OR 0.51, 95% CI 0.36;0.72; observation report).  
2	4222660	Decrease in average Sugar Sweetened Beverages Consumption	This study supports the effectiveness of the water campaign intervention in reducing children's Since sugar-sweetened beverages consumption.
2	5986443	Skeletal muscle mass	A time vs. group interaction (p < 0.05) was observed with whey protein pre-RT and placebo post-RT and placebo pre-RT and whey protein post-RT presenting greater increases compared with PLA-PLA for skeletal muscle mass (whey protein pre-RT and placebo post-RT = 3.4%; placebo pre-RT and whey protein post-RT = 4.2%; PLA-PLA = 2.0%), strength (whey protein pre-RT and placebo post-RT = 8.1%; placebo pre-RT and whey protein post-RT = 8.3%; PLA-PLA = 7.0%), and the 10-m walk test (whey protein pre-RT and placebo post-RT = −10.8%; placebo pre-RT and whey protein post-RT = −11.8%; PLA-PLA = −4.3%).
1	5124283	Macrophage migration inhibitory factor	However, the plasma CXCL4L1, CXCL1, macrophage migration inhibitory factor (migration inhibitory factor) and human plasminogen activator inhibitor 1 (plasminogen activator inhibitor 1) levels did not significantly change following anthocyanin supplementation.  
0	5124283	CXCL7	Anthocyanin supplementation for 24 weeks significantly decreased the plasma CXCL7 (–12.32% vs. 4.22%, P = 0.001), CXCL5 (–9.95% vs. 1.93%, P = 0.011), CXCL8 (–6.07% vs. 0.66%, P = 0.004), CXCL12 (–8.11% vs. 5.43%, P = 0.023) and CCL2 levels (–11.63% vs. 12.84%, P = 0.001) compared with the placebo.
0	5124283	CXCL12	Anthocyanin supplementation for 24 weeks significantly decreased the plasma CXCL7 (–12.32% vs. 4.22%, P = 0.001), CXCL5 (–9.95% vs. 1.93%, P = 0.011), CXCL8 (–6.07% vs. 0.66%, P = 0.004), CXCL12 (–8.11% vs. 5.43%, P = 0.023) and CCL2 levels (–11.63% vs. 12.84%, P = 0.001) compared with the placebo.
1	5124283	Plasminogen activator inhibitor 1	However, the plasma CXCL4L1, CXCL1, macrophage migration inhibitory factor (migration inhibitory factor) and human plasminogen activator inhibitor 1 (plasminogen activator inhibitor 1) levels did not significantly change following anthocyanin supplementation.  
2	5433398	Median Multiple Sclerosis Impact Scale (MSIS) 29 score	Median MSIS 29 score decreased over six months in the control group (−4.89) and increased in the integrated multidisciplinary group (+2.00), with a significant difference between the two groups (p = 0.03).
2	5433398	Median Multiple Sclerosis Impact Scale (MSIS) 29 score	Median MSIS 29 score decreased over six months in the control group (−4.89) and increased in the integrated multidisciplinary group (+2.00), with a significant difference between the two groups (p = 0.03).
1	4319305	amount of debris	The WaveOne group presented a larger amount of debris than the Reciproc Group, however, without statistically significant difference (P > 0.05).
0	4748685	Systolic blood pressure	The statistical evaluation of primary measures revealed significant decreases of systolic blood pressure (mean of the differences = –9 mmHg; p = 0.03; 95 % CI = [–17.29, –0.71]), LDL (pseudo-median of the differences = –7.9 mg/dl; p = 0.04; 95 % CI = [–18.5, –0.5]) and triglyceride values (pseudo-median of the differences = –12.5 mg/dl; p = 0.04; 95 % CI = [–26, –0.5]) in the intervention group, while no such changes could be observed in the control group.
0	4748685	LDL values	The statistical evaluation of primary measures revealed significant decreases of systolic blood pressure (mean of the differences = –9 mmHg; p = 0.03; 95 % CI = [–17.29, –0.71]), LDL (pseudo-median of the differences = –7.9 mg/dl; p = 0.04; 95 % CI = [–18.5, –0.5]) and triglyceride values (pseudo-median of the differences = –12.5 mg/dl; p = 0.04; 95 % CI = [–26, –0.5]) in the intervention group, while no such changes could be observed in the control group.
2	4748685	Self-reported consumption of fruits and vegetables	Furthermore, we detected a statistically significant increase in self-reported fruit and vegetable consumption (pseudo-median of the differences = 5.4 servings/week; p = 0.04; 95 % CI = [0.5, 10.5]) and a decrease in sweets consumption (pseudo-median of the differences = –2 servings/week; p = 0.04; 95 % CI = [–4, –0.00001]) in the intervention group.
0	4748685	Self-reported consumption of sweets	Furthermore, we detected a statistically significant increase in self-reported fruit and vegetable consumption (pseudo-median of the differences = 5.4 servings/week; p = 0.04; 95 % CI = [0.5, 10.5]) and a decrease in sweets consumption (pseudo-median of the differences = –2 servings/week; p = 0.04; 95 % CI = [–4, –0.00001]) in the intervention group.
0	4748685	Triglyceride levels	The statistical evaluation of primary measures revealed significant decreases of systolic blood pressure (mean of the differences = –9 mmHg; p = 0.03; 95 % CI = [–17.29, –0.71]), LDL (pseudo-median of the differences = –7.9 mg/dl; p = 0.04; 95 % CI = [–18.5, –0.5]) and triglyceride values (pseudo-median of the differences = –12.5 mg/dl; p = 0.04; 95 % CI = [–26, –0.5]) in the intervention group, while no such changes could be observed in the control group.
1	2911596	Decrease in Surgical Stress Index after fentanyl boluses	During surgery, the decrease of Surgical Stress Index after fentanyl boluses was similar in sevoflurane and isoflurane groups but Surgical Stress Index values were higher in sevoflurane than in isoflurane group.
2	4749757	Improvement in the 12-item MS Walking Scale (MSWS-12) Score during 24 weeks	PR-fampridine therapy resulted in greater median improvements from baseline in MSWS-12 score, Timed Up and Go speed and Berg Balance Scale total score versus placebo over 24 weeks.
2	4749757	Improvement in the 12-item MS Walking Scale (MSWS-12) Score during 24 weeks	A higher proportion of patients receiving PR-fampridine versus placebo experienced significant improvements at MSWS-12 improvement thresholds ⩾7 (p = 0.0275), ⩾8 (p = 0.0153) and ⩾9 points (p = 0.0088) and Timed Up and Go speed thresholds ⩾10% (p = 0.0021) and ⩾15% (p = 0.0262).
2	4749757	Improvement in Timed Up and Go (Timed Up and Go) speed during 24 weeks	PR-fampridine therapy resulted in greater median improvements from baseline in MSWS-12 score, Timed Up and Go speed and Berg Balance Scale total score versus placebo over 24 weeks.
2	4749757	Improvement in Berg Balance Scale (Berg Balance Scale) Score during 24 weeks	PR-fampridine therapy resulted in greater median improvements from baseline in MSWS-12 score, Timed Up and Go speed and Berg Balance Scale total score versus placebo over 24 weeks.
