0	1097728	1416	1442	mean safety climate scores	After Executive walk rounds the mean safety climate scores were not significantly different for all providers nor for nurses in the control units and EWR units (77.93 and 78.33, P = 0.854) and (56.5% positive and 62.7% positive).
0	1097728	1766	1793	lower safety climate scores	However, when analyzed by exposure to Executive walk rounds, nurses in the control group who did not participate in Executive walk rounds (n = 198) had lower safety climate scores than nurses in the intervention group who did participate in an EWR session (n = 85) (74.88 versus 81.01, P = 0.02; 52.5% positive versus 72.9% positive).
0	1097728	2210	2234	safety climate attitudes	Conclusion Executive walk rounds have a positive effect on the safety climate attitudes of nurses who participate in the walk rounds sessions.
0	3590695	1513	1568	mean score of the physical dimension of quality of life	Findings: Results showed that there was no significant difference in the mean score of the physical dimension of quality of life in the study group before and after intervention while the score of physical health was significantly better in the control group (p < 0.00).The mean score of mental dimension had increased in the study group, while it had decreased in the control group.
0	3590695	1628	1652	score of physical health	Findings: Results showed that there was no significant difference in the mean score of the physical dimension of quality of life in the study group before and after intervention while the score of physical health was significantly better in the control group (p < 0.00).The mean score of mental dimension had increased in the study group, while it had decreased in the control group.
0	3590695	1714	1744	mean score of mental dimension	Findings: Results showed that there was no significant difference in the mean score of the physical dimension of quality of life in the study group before and after intervention while the score of physical health was significantly better in the control group (p < 0.00).The mean score of mental dimension had increased in the study group, while it had decreased in the control group.
0	3590695	1828	1855	mean score of social health	The mean score of social health showed no significant difference before and after intervention.
0	3590695	1924	1954	mean score of spiritual health	The mean score of spiritual health had significantly decreased in the control group, while it had significantly increased in the study group (p = 0.004).
0	3590695	2089	2128	total mean score of the quality of life	Generally, the total mean score of the quality of life showed no significant difference before and after intervention.
0	3590695	2224	2245	quality of life score	However, the percentage of the quality of life score increased in the study group, but decreased in the control group.  
0	3590695	2505	2535	total score of quality of life	Although, the total score of quality of life was not significantly different, it was concluded that exercise can promote the quality of life amongst patients with breast cancer.
0	3590695	2616	2631	quality of life	Although, the total score of quality of life was not significantly different, it was concluded that exercise can promote the quality of life amongst patients with breast cancer.
0	5293238	1287	1295	baseline	Results Compared to the low saturated fat diet diet, consumption of the high saturated fat diet diet resulted in significantly greater increases from baseline (% change; 95% CI) in plasma concentrations of apolipoprotein B (high saturated fat diet vs. low saturated fat diet: 9.5; 3.6 to 15.7 vs. -6.8; -11.7 to -1.76; p = 0.0003) and medium (8.8; -1.3 to 20.0 vs. -7.3; -15.7 to 2.0; p = 0.03), small (6.1; -10.3 to 25.6 vs. -20.8; -32.8 to -6.7; p = 0.02), and total LDL (3.6; -3.2 to 11.0 vs. -7.9; -13.9 to -1.5; p = 0.03) particles, with no differences in change of large and very small LDL concentrations.
0	5293238	1318	1359	plasma concentrations of apolipoprotein B	Results Compared to the low saturated fat diet diet, consumption of the high saturated fat diet diet resulted in significantly greater increases from baseline (% change; 95% CI) in plasma concentrations of apolipoprotein B (high saturated fat diet vs. low saturated fat diet: 9.5; 3.6 to 15.7 vs. -6.8; -11.7 to -1.76; p = 0.0003) and medium (8.8; -1.3 to 20.0 vs. -7.3; -15.7 to 2.0; p = 0.03), small (6.1; -10.3 to 25.6 vs. -20.8; -32.8 to -6.7; p = 0.02), and total LDL (3.6; -3.2 to 11.0 vs. -7.9; -13.9 to -1.5; p = 0.03) particles, with no differences in change of large and very small LDL concentrations.
0	5293238	1600	1605	total	Results Compared to the low saturated fat diet diet, consumption of the high saturated fat diet diet resulted in significantly greater increases from baseline (% change; 95% CI) in plasma concentrations of apolipoprotein B (high saturated fat diet vs. low saturated fat diet: 9.5; 3.6 to 15.7 vs. -6.8; -11.7 to -1.76; p = 0.0003) and medium (8.8; -1.3 to 20.0 vs. -7.3; -15.7 to 2.0; p = 0.03), small (6.1; -10.3 to 25.6 vs. -20.8; -32.8 to -6.7; p = 0.02), and total LDL (3.6; -3.2 to 11.0 vs. -7.9; -13.9 to -1.5; p = 0.03) particles, with no differences in change of large and very small LDL concentrations.
0	5293238	1762	1779	total-cholesterol	As expected, total-cholesterol (11.0; 6.5 to 15.7 vs. -5.7; -9.4 to -1.8; p<0.0001) and LDL-cholesterol (16.7; 7.9 to 26.2 vs. -8.7; -15.4 to -1.4; p = 0.0001) also increased with increased saturated fat intake.  
0	5293238	1837	1852	LDL-cholesterol	As expected, total-cholesterol (11.0; 6.5 to 15.7 vs. -5.7; -9.4 to -1.8; p<0.0001) and LDL-cholesterol (16.7; 7.9 to 26.2 vs. -8.7; -15.4 to -1.4; p = 0.0001) also increased with increased saturated fat intake.  
0	3534307	513	527	Biopsy quality	Biopsy quality was rated ‘sufficient for diagnosis’ in 24/30 in the control group and 25/30 in the powered group (p=0.74).
0	3534307	643	674	cylinder length, procedure time	Biopsy cylinder length, procedure time (from skin contact of the biopsy needle to placement of the biopsy cylinder in the formalin container) and patient reported pain during the procedure (T1), 15 min after the procedure (T2) and 3–5 days after the procedure (T3) there were comparable between groups.
0	3534307	782	824	patient reported pain during the procedure	Biopsy cylinder length, procedure time (from skin contact of the biopsy needle to placement of the biopsy cylinder in the formalin container) and patient reported pain during the procedure (T1), 15 min after the procedure (T2) and 3–5 days after the procedure (T3) there were comparable between groups.
0	3534307	1061	1079	median pain scores	In the small subgroup of patients that did not receive conscious sedation (n=15; manual 6, powered 9) significantly lower median pain scores were observed with the powered system (median pain score 3 vs 7; p=0.015).
0	1976090	1224	1261	progressed to end-stage renal disease	Results The model predicted that after three years, 38.9% (95%CI 31.8–45.8) of patients treated with nitrendipine progressed to end-stage renal disease compared to 7.5% (95%CI 3.5–12.7) of patients treated with moxonidine.
0	1976090	1436	1475	number of end-stage renal disease cases	Treatment with standard antihypertensive therapy and adjunctive moxonidine was predicted to reduce the number of end-stage renal disease cases by 81% over three years compared to adjunctive nitrendipine.
0	1976090	1537	1557	The cumulative costs	The cumulative costs per patient were significantly lower in the moxonidine group €9,858 (95% CI 5,501–16,174) than in the nitrendipine group €37,472 (95% CI 27,957–49,478).
0	1976090	1791	1807	life-years lived	The model showed moxonidine to be dominant compared to nitrendipine, increasing life-years lived by 0.044 (95%CI 0.020–0.070) years and at a cost-saving of €27,615 (95%CI 16,894–39,583) per patient.
0	1976090	1852	1863	cost-saving	The model showed moxonidine to be dominant compared to nitrendipine, increasing life-years lived by 0.044 (95%CI 0.020–0.070) years and at a cost-saving of €27,615 (95%CI 16,894–39,583) per patient.
0	1976090	2031	2062	cumulative 3-year costs and LYL	The cumulative 3-year costs and LYL continued to favour the moxonidine strategy in all sensitivity analyses performed.  
0	5870086	1474	1731	greater activation in the right nucleus accumbens (nucleus accumbens), left anterior cingulate cortex (anterior cingulate cortex), bilateral orbital frontal cortex (orbital frontal cortex), left superior frontal cortex, and right frontal pole (frontal pole)	During nonsocial reward anticipation, there was greater activation in the right nucleus accumbens (nucleus accumbens), left anterior cingulate cortex (anterior cingulate cortex), bilateral orbital frontal cortex (orbital frontal cortex), left superior frontal cortex, and right frontal pole (frontal pole) during the oxytocin condition relative to placebo.
0	5870086	1885	1901	brain activation	Alternatively, during social reward anticipation and outcomes, there were no significant increases in brain activation during the oxytocin condition relative to placebo.
0	5870086	2011	2160	relatively greater activation in the right nucleus accumbens, right caudate nucleus, left anterior cingulate cortex, and right orbital frontal cortex	A Treatment Group × Reward Condition interaction revealed relatively greater activation in the right nucleus accumbens, right caudate nucleus, left anterior cingulate cortex, and right orbital frontal cortex during nonsocial relative to social reward anticipation during the oxytocin condition relative to placebo.
0	5870086	2306	2357	greater activation during nonsocial reward outcomes	Additionally, these analyses revealed greater activation during nonsocial reward outcomes during the oxytocin condition relative to placebo in the right orbital frontal cortex and left frontal pole.
0	5870086	2476	2508	functional connectivity analyses	Finally, functional connectivity analyses generally revealed changes in frontostriatal connections during the oxytocin condition relative to placebo in response to nonsocial, but not social, rewards.  
0	5870086	2528	2565	changes in frontostriatal connections	Finally, functional connectivity analyses generally revealed changes in frontostriatal connections during the oxytocin condition relative to placebo in response to nonsocial, but not social, rewards.  
0	31582	978	1075	patient characteristics, ventilatory parameters, complications of ventilation or use of sedatives	Results: No differences in patient characteristics, ventilatory parameters, complications of ventilation or use of sedatives were noted.
0	4743514	1186	1269	expiratory reserve volume and percentage of the predicted expiratory reserve volume	There were significant differences for the expiratory reserve volume and percentage of the predicted expiratory reserve volume, in which the groups that received treatment showed a smaller loss in expiratory reserve volume from the preoperative to postoperative stages.
0	4743514	1480	1491	atelectasis	The postoperative radiographic analysis showed a 25% prevalence of atelectasis for Gcontrol, 11.1% for Gintra, 10% for Gpre, and 0% for Gpos.
0	4743514	1594	1616	diaphragmatic mobility	There was no significant difference in diaphragmatic mobility amongst the groups.  
0	3566922	853	939	clinical and parasitological response (adequate clinical and parasitological response)	Day-28 adequate clinical and parasitological response (adequate clinical and parasitological response), corrected for re-infection using polymerase chain reaction (polymerase chain reaction) genotyping (per-protocol population) was 97.1% (329/339; 95% CI 94.6, 98.6) for pyronaridine-artesunate; 98.8% (165/167; 95% CI 95.7, 99.9) for artemether-lumefantrine.
0	3566922	1230	1323	: pyronaridine-artesunate PCR-corrected day-28 adequate clinical and parasitological response	The primary endpoint was achieved: pyronaridine-artesunate PCR-corrected day-28 adequate clinical and parasitological response was statistically significantly >90% (P < .0001).
0	3566922	1496	1536	incidence of drug-related adverse events	The incidence of drug-related adverse events was 37.2% (132/355) with pyronaridine-artesunate, 44.4% (80/180) with artemether-lumefantrine.
0	3566922	1632	1661	Clinical biochemistry results	Clinical biochemistry results showed similar mean changes versus baseline in the two treatment groups.
0	3566922	2137	2158	adverse event profile	The adverse event profile was similar for the two comparators.
0	5916649	1182	1217	DOS, DOM, and duration of analgesia	The DOS, DOM, and duration of analgesia were significantly longer in the dexmedetomidine groups than in group R.
0	5916649	1295	1316	duration of analgesia	The duration of analgesia was significantly longer in group D3 than in groups D1 (P = .026) and D2 (P = .039).
0	5916649	1402	1427	The duration of analgesia	The duration of analgesia was 808.13 ± 179.97, 1032.60 ± 288.14, 1042.04 ± 188.13, and 1223.96 ± 238.06 min in groups R, D1, D2, and D3, respectively.
0	5916649	1557	1588	numeric pain rating scale score	The numeric pain rating scale score was significantly higher in group R than in the dexmedetomidine groups 12 h after interscalene brachial plexus block (P < .001) and significantly lower in group D3 than in the other groups 18 h after interscalene brachial plexus block (P = .02).
0	5916649	1839	1863	incidence of hypotension	The incidence of hypotension was higher in groups D2 and D3 than in group R during surgery (P = .008 and P = .011, respectively).
0	5916649	2006	2068	consumption of rescue analgesics, sedation, and dyspnea scores	There were no significant differences in consumption of rescue analgesics, sedation, and dyspnea scores between the study groups.  
0	5984593	713	722	knee pain	Results We found significantly decreased knee pain in the boosted acupuncture group compared to the standard acupuncture or treatment as usual groups after both six and ten treatments.
0	5984593	857	894	Resting state functional connectivity	Resting state functional connectivity (Resting state functional connectivity) analyses using the nucleus accumbens (nucleus accumbens) as the seed showed Resting state functional connectivity increases between the nucleus accumbens and the medial prefrontal cortex (MPFC)/rostral anterior cingulate cortex (/rostral anterior cingulate cortex) and dorsolateral prefrontal cortex in the boosted group as compared to the standard acupuncture group after multiple treatments.
0	5984593	1011	1058	Resting state functional connectivity increases	Resting state functional connectivity (Resting state functional connectivity) analyses using the nucleus accumbens (nucleus accumbens) as the seed showed Resting state functional connectivity increases between the nucleus accumbens and the medial prefrontal cortex (MPFC)/rostral anterior cingulate cortex (/rostral anterior cingulate cortex) and dorsolateral prefrontal cortex in the boosted group as compared to the standard acupuncture group after multiple treatments.
0	5984593	1071	1088	nucleus accumbens	Resting state functional connectivity (Resting state functional connectivity) analyses using the nucleus accumbens (nucleus accumbens) as the seed showed Resting state functional connectivity increases between the nucleus accumbens and the medial prefrontal cortex (MPFC)/rostral anterior cingulate cortex (/rostral anterior cingulate cortex) and dorsolateral prefrontal cortex in the boosted group as compared to the standard acupuncture group after multiple treatments.
0	5984593	1097	1155	medial prefrontal cortex (MPFC)/rostral anterior cingulate	Resting state functional connectivity (Resting state functional connectivity) analyses using the nucleus accumbens (nucleus accumbens) as the seed showed Resting state functional connectivity increases between the nucleus accumbens and the medial prefrontal cortex (MPFC)/rostral anterior cingulate cortex (/rostral anterior cingulate cortex) and dorsolateral prefrontal cortex in the boosted group as compared to the standard acupuncture group after multiple treatments.
0	5984593	1329	1346	Expectancy scores	Expectancy scores after the first treatment were significantly associated with increased NAc-rACC/MPFC Resting state functional connectivity and decreased knee pain following treatment.  
0	5984593	1484	1493	knee pain	Expectancy scores after the first treatment were significantly associated with increased NAc-rACC/MPFC Resting state functional connectivity and decreased knee pain following treatment.  
0	4711001	1379	1402	free testosterone level	There were statistically significant differences in the change in free testosterone level, increased in both the levodopa group and pramipexole group but decreased in the untreated group at 12-weeks post-treatment.
0	4711001	1584	1611	UPDRS total or motor scores	There were no significant differences in the changes of UPDRS total or motor scores, although there was a strong trend toward improvement in motor scores.
0	4711001	1669	1682	motor scores.	There were no significant differences in the changes of UPDRS total or motor scores, although there was a strong trend toward improvement in motor scores.
0	4711001	1687	1705	testosterone level	The testosterone level persisted in its increase only in the pramipexole group at the end of the washout period.  
0	4920480	1088	1094	pounds	Results IG lost on average more pounds (p=0.027), reduced BMI (p=0.04), and reduced in diabetes risk score (p=0.011) compared to NIG at week 16.
0	4920480	1106	1117	reduced BMI	Results IG lost on average more pounds (p=0.027), reduced BMI (p=0.04), and reduced in diabetes risk score (p=0.011) compared to NIG at week 16.
0	4920480	1132	1162	reduced in diabetes risk score	Results IG lost on average more pounds (p=0.027), reduced BMI (p=0.04), and reduced in diabetes risk score (p=0.011) compared to NIG at week 16.
0	4920480	1362	1389	achieving weight loss goals	At the 12-week follow-up period, those in IG plus deposit subgroup had twice the odds (OR=2.2, p=0.042) and those in the standard IG had three times the odds of achieving weight loss goals than NIG; those in the IG plus deposit group reduced diabetes risk score by 0.4 (p=0.045).  
0	4920480	1443	1462	diabetes risk score	At the 12-week follow-up period, those in IG plus deposit subgroup had twice the odds (OR=2.2, p=0.042) and those in the standard IG had three times the odds of achieving weight loss goals than NIG; those in the IG plus deposit group reduced diabetes risk score by 0.4 (p=0.045).  
0	5426451	588	657	fusion rate, fusion process, and bone volume parameters of fusion bed	The fusion rate, fusion process, and bone volume parameters of fusion bed were compared between the two groups.  
0	5426451	705	717	Bone density	Results Bone density was significantly higher in the non-OVX group than in the OVX group 2 days and 8 weeks after fusion surgery.
0	5426451	831	842	fusion rate	The fusion rate in the non-OVX group was higher than that in the OVX group 8 weeks after surgery (p=0.044).
0	5426451	939	1046	bony connection of bone fragments with transverse processes and bone formation between transverse processes	The bony connection of bone fragments with transverse processes and bone formation between transverse processes in non-OVX group were significantly superior to those of OVX group from 6 weeks after fusion surgery.
0	5426451	1153	1198	compactness and bone maturation of fusion bed	The compactness and bone maturation of fusion bed in non-OVX were prominent compared with the non-OVX group.  
0	5426451	1274	1285	fusion rate	Conclusion The fusion rate in OVX group was inferior to non-OVX group at late stage after fusion surgery.
0	5426451	1365	1380	Bone maturation	Bone maturation of fusion bed in the OVX group was inferior compared with the non-OVX group.
0	1557723	1158	1181	risk of bone metastases	Results Oral clodronate significantly reduced the risk of bone metastases in all patients over the 5 year study period (51 patients versus 73 patients with placebo; HR = 0.692, P = 0.043); the difference was also statistically significant over the 2 year medication period (19 patients versus 35 patients with placebo; HR = 0.546, P = 0.031).
0	1557723	1691	1699	Survival	Survival data also favoured the clodronate arm (HR for all patients = 0.768, P = 0.048; HR for stage II/III disease = 0.743, P = 0.041), although this was not significant due to multiple analyses.
0	1557723	1913	1922	tolerated	Oral clodronate was well tolerated, with mild-to-moderate diarrhoea being the most frequently reported adverse event.  
0	1557723	1929	1955	mild-to-moderate diarrhoea	Oral clodronate was well tolerated, with mild-to-moderate diarrhoea being the most frequently reported adverse event.  
0	3544598	896	900	ACRP	ACRP in Intention To Treat after PCR correction did not show any statistical difference between the two groups with 97.6% for artesunate/amodiaquine versus 94.8% for artemether/lumefantrine.
0	3544598	1131	1135	ACRP	In the Per protocol analysis, the corrected ACRP were respectively 98.7% and 96.9% for the two regimens.
0	3544598	1196	1214	clinical tolerance	The clinical tolerance was good without significant difference.
0	3544598	1256	1263	Anaemia	Anaemia was significantly higher at D7 in the two groups compared to D0.  
0	3748095	1539	1546	beliefs	Adjusting for baseline scores demonstrated no significant differences in beliefs (2 or at 8 weeks) between pamphlet (with or without education) versus control, or between ‘pamphlet with’ versus ‘without’ education.
0	3748095	1681	1737	Work-related fear (Fear Avoidance Beliefs Questionnaire)	Work-related fear (Fear Avoidance Beliefs Questionnaire) was significantly lower in consumers receiving pamphlet (with or without education) versus control (difference −2.3, 95%CI: −4.4 to −0.2).
0	3748095	2020	2048	greater perceived usefulness	Consumers receiving the “pamphlet with” reported greater perceived usefulness than consumers receiving the “pamphlet without” (difference 0.9 (95%CI: 0.0 to 1.8)).  
0	3510710	1227	1301	cocaine craving, depression symptoms, and alcohol and other substance use.	Secondary outcomes were cocaine craving, depression symptoms, and alcohol and other substance use.  
0	3510710	1537	1556	treatment retention	Participants in the intervention group showed greater treatment retention compared with the control group (P = .04).
0	3510710	1732	1762	severity of cocaine dependence	At the follow-up assessments, the severity of cocaine dependence did not differ between the intervention and control groups (P = .75).
0	3510710	1875	1939	cocaine craving, depression, or alcohol and other substance use.	Furthermore, there were no differences in cocaine craving, depression, or alcohol and other substance use.
0	3510710	1950	1969	consumption diaries	Using the consumption diaries, the average number of cocaine-free days per week did not change significantly, whereas the weekly quantity of cocaine used decreased equally in both groups (P = .009).  
0	3510710	1975	2019	average number of cocaine-free days per week	Using the consumption diaries, the average number of cocaine-free days per week did not change significantly, whereas the weekly quantity of cocaine used decreased equally in both groups (P = .009).  
0	3510710	2062	2093	weekly quantity of cocaine used	Using the consumption diaries, the average number of cocaine-free days per week did not change significantly, whereas the weekly quantity of cocaine used decreased equally in both groups (P = .009).  
0	5688892	1138	1168	: Patient Health Questionnaire	Results: Both groups did not differ on change in the primary outcome measure: Patient Health Questionnaire – 15 scores (P = 0.055).
0	5688892	1174	1180	scores	Results: Both groups did not differ on change in the primary outcome measure: Patient Health Questionnaire – 15 scores (P = 0.055).
0	5688892	1286	1309	number of workdays lost	However, at follow-up, the intervention group showed statistically greater reduction in the number of workdays lost (P = 0.005).
0	5688892	1358	1386	depressive symptom reduction	Trend level changes were noted for depressive symptom reduction only in the intervention group (P = 0.022).  
0	3823994	1050	1068	objective barriers	Results After 6 months of intervention, the intervention group felt significantly less objective barriers, and got access to significantly more cues to action as compared to the control group.
0	3823994	1107	1121	cues to action	Results After 6 months of intervention, the intervention group felt significantly less objective barriers, and got access to significantly more cues to action as compared to the control group.
0	3823994	1160	1202	using rate and the correctly using rate of	The using rate and the correctly using rate of salt-restriction-spoon were significantly higher in the intervention group.
0	3823994	1283	1300	daily salt intake	The daily salt intake decreased by 1.42 g in the intervention group and by 0.28 g in the control group, and repeated measures analysis of variance showed significant change over time (F = 7.044, P<0.001) and significant difference between groups by time (F = 2.589, P = 0.041).
0	3823994	1561	1567	24HUNa	The 24HUNa decreased by 34.84 mmol in the intervention group and by 33.65 mmol in the control group, and repeated measures analysis of variance showed significant change over time (F = 14.648, P<0.001) without significant difference between groups by time (F = 0.222, P = 0.870).  
0	4717542	1074	1113	Fasting plasma phosphate concentrations	Results Fasting plasma phosphate concentrations did not change after any intervention.
0	4717542	1178	1243	renal excretions and fecal concentrations of phosphorus increased	After all interventions, renal excretions and fecal concentrations of phosphorus increased significantly after eight weeks.
0	4717542	1277	1314	Renal calcium and magnesium excretion	Renal calcium and magnesium excretion decreased significantly after eight weeks of P1000/Ca0 intervention compared to placebo.
0	4717542	1404	1453	Plasma fibroblast growth factor 23 concentrations	Plasma fibroblast growth factor 23 concentrations were significantly higher after four weeks compared to eight weeks of all interventions.  
0	4717542	1795	1844	Plasma fibroblast growth factor 23 concentrations	Plasma fibroblast growth factor 23 concentrations increased four weeks after high phosphorus intake and normalized after eight weeks.  
0	5986231	979	1004	Warts completely resolved	Results Warts completely resolved in 26 patients in the treatment group (68.4%) and 23 patients in the placebo group (63.9%; p = .68).
0	5986231	1203	1226	recurrence of the warts	Three patients (7.9%) in the treatment group and six patients (16.6%) in the placebo group has a recurrence of the warts (p = .19).  
0	3493831	1461	1491	total dose of recombinant FSH.	RESULTS: As compared to control group (1756 ± 75IU), the study group i.e., Let-rFSH received (625 ± 98IU) significantly lower (P = 0.0001) total dose of recombinant FSH.
0	3493831	1492	1503	Terminal E2	Terminal E2 was significantly lower (P = 0.0001) in study group than control (830 ± 36 vs. 1076 ± 41 pg/ml) with significant increment in endometrial thickness (P = 0.0008) in study group, (9.1 ± 0.32 vs. 8.7 ± 0.69) which maintained an improved pregnancy rate though nonsignificant.
0	3493831	1627	1651	in endometrial thickness	Terminal E2 was significantly lower (P = 0.0001) in study group than control (830 ± 36 vs. 1076 ± 41 pg/ml) with significant increment in endometrial thickness (P = 0.0008) in study group, (9.1 ± 0.32 vs. 8.7 ± 0.69) which maintained an improved pregnancy rate though nonsignificant.
0	3493831	1715	1752	maintained an improved pregnancy rate	Terminal E2 was significantly lower (P = 0.0001) in study group than control (830 ± 36 vs. 1076 ± 41 pg/ml) with significant increment in endometrial thickness (P = 0.0008) in study group, (9.1 ± 0.32 vs. 8.7 ± 0.69) which maintained an improved pregnancy rate though nonsignificant.
0	3493831	1780	1804	risk of hyperstimulation	The risk of hyperstimulation had significantly (P = 0.01) reduced in study group than control (0 vs. 7).Treatment outcome in all other aspects including pregnancy rate were statistically comparable.
0	3493831	1929	1943	pregnancy rate	The risk of hyperstimulation had significantly (P = 0.01) reduced in study group than control (0 vs. 7).Treatment outcome in all other aspects including pregnancy rate were statistically comparable.
0	3493831	1979	2001	cycle mean expenditure	Per cycle mean expenditure was reduced by 34% in study group than control.  
0	4644570	928	936	alveolar	Results: Assessment of the alveolar bone indicated that patients treated with bone matrix gelatin had significantly (p<0.05) better bone quality and quantity compared to the controls.
0	4644570	1033	1058	bone quality and quantity	Results: Assessment of the alveolar bone indicated that patients treated with bone matrix gelatin had significantly (p<0.05) better bone quality and quantity compared to the controls.
0	4644570	1098	1124	bone density and histology	In addition, bone density and histology revealed no differences between the newly induced and native bone.  
0	3943841	956	969	SBP reduction	At six months, we observed a SBP reduction of ≥10 mmHg -primary outcome- in 48% of the intervention group and 43% of the control group.
0	3943841	1306	1318	mean SBP/DBD	At six months, the mean SBP/DBD had dropped by 10/5.7 (SD 14.3/9.2)mmHg in the intervention group and by 6.3/1.7 (SD 13.4/8.6)mmHg in the control group.
0	3943841	1472	1498	differences in SBP and DBP	After adjustment, between-group differences in SBP and DBP reduction were −1.69 mmHg (95% CI: −6.01 to 2.62, P = 0.44) and −3.01 mmHg (−5.73 to −0.30, P = 0.03) in favour of the intervention group.
0	3943841	1638	1692	Mean scores for adherence to lifestyle recommendations	Mean scores for adherence to lifestyle recommendations increased in the intervention group, but decreased in the control group.
0	3943841	1766	1798	Mean medication adherence scores	Mean medication adherence scores improved slightly in both groups.
0	3943841	1884	1893	adherence	After adjustment, the between-group difference for adherence to lifestyle recommendations was 0.34 (0.12 to 0.55; P = 0.003).
0	3943841	1963	1983	medication adherence	For medication adherence it was −0.09 (−0.65 to 0.46; P = 0.74).  
0	3943841	2011	2023	; P = 0.74).	For medication adherence it was −0.09 (−0.65 to 0.46; P = 0.74).  
0	3364678	911	939	for the aortic clamping time	Results: In these surgeries, the mean± standard deviation for the aortic clamping time was 49.18±17.59 minutes and cardiopulmonary bypass time was 78.39±25.12 minutes.
0	3364678	968	995	cardiopulmonary bypass time	Results: In these surgeries, the mean± standard deviation for the aortic clamping time was 49.18±17.59 minutes and cardiopulmonary bypass time was 78.39±25.12 minutes.
0	3364678	1025	1051	amount of heparin consumed	The amount of heparin consumed by the second group was higher (P <0.001) which could be considered as an important factor in increasing the drainage time after the surgery (P =0.047).
0	3364678	1161	1174	drainage time	The amount of heparin consumed by the second group was higher (P <0.001) which could be considered as an important factor in increasing the drainage time after the surgery (P =0.047).
0	3364678	1209	1219	pain level	The pain level evaluated 24 hours post-operation was lower in the first group, and the difference in the pain level between the 2 groups evaluated 30 hours post-operation was significant (P=0.016).
0	3364678	1310	1320	pain level	The pain level evaluated 24 hours post-operation was lower in the first group, and the difference in the pain level between the 2 groups evaluated 30 hours post-operation was significant (P=0.016).
0	3364678	1407	1444	mean time of intensive care unit stay	The mean time of intensive care unit stay was longer in the second group but it was not statistically significant.  
0	4233228	1517	1595	Baseline peak velocity, mean velocity, peak volume flow, and total volume flow	Baseline peak velocity, mean velocity, peak volume flow, and total volume flow were enhanced significantly in both device groups (p < 0.001).
0	4233228	1672	1712	degrees of flow and velocity enhancement	However, the degrees of flow and velocity enhancement did not differ significantly between the groups.
0	5799991	915	937	significant difference	Data were statistically analyzed, and significance level was set at P < 0.05.  Results: Mesiodistal and buccolingual transportation showed a statistically significant difference at 3 mm (P = 0.009) and 7 mm (P = 0.002), respectively, when instrumented with Neoniti than WaveOne Gold.  
0	5799991	1106	1128	original canal anatomy	Conclusion: WaveOne Gold single reciprocation file respected original canal anatomy better than Neoniti single continuous file
0	32174	1576	1585	satisfied	patient-held record group patients were more satisfied with the recovery they had made (79% vs. 59%, p=0.04), but felt less able to talk to staff about their problems (61% vs. 82%, p=0.02).
0	32174	1595	1603	recovery	patient-held record group patients were more satisfied with the recovery they had made (79% vs. 59%, p=0.04), but felt less able to talk to staff about their problems (61% vs. 82%, p=0.02).
0	32174	1663	1676	talk to staff	patient-held record group patients were more satisfied with the recovery they had made (79% vs. 59%, p=0.04), but felt less able to talk to staff about their problems (61% vs. 82%, p=0.02).
0	32174	1781	1793	explanations	patient-held record group patients reported receiving fewer explanations about their condition (18% vs. 33%, p=0.12) and treatment (26% vs. 45%, p=0.07), and were more afraid of asking doctors questions (21% vs. 4%, p=0.01) than controls.
0	32174	1889	1923	afraid of asking doctors questions	patient-held record group patients reported receiving fewer explanations about their condition (18% vs. 33%, p=0.12) and treatment (26% vs. 45%, p=0.07), and were more afraid of asking doctors questions (21% vs. 4%, p=0.01) than controls.
0	32174	2366	2408	patient satisfaction or discharge planning	A patient-held record did not appear to improve patient satisfaction or discharge planning, and may have reduced opportunities for communication and explanation.
0	32174	2431	2479	opportunities for communication and explanation.	A patient-held record did not appear to improve patient satisfaction or discharge planning, and may have reduced opportunities for communication and explanation.
0	4331948	1202	1243	visual analouge scale and KWOMAC effects.	Results: All three groups exhibited significant visual analouge scale and KWOMAC effects.
0	4331948	1445	1477	visual analouge scale and KWOMAC	However, when the groups were compared, no statistically significant differences in visual analouge scale and KWOMAC were noted, but when improvement was considered, the results showed that intra-articular injection was more effective than intra-acupoint injection.
0	2699657	1284	1321	Parkinson’s disease motor functioning	Quetiapine did not appear to worsen Parkinson’s disease motor functioning, but its use was limited by a faster drop out compared with placebo.
0	2699657	1359	1367	drop out	Quetiapine did not appear to worsen Parkinson’s disease motor functioning, but its use was limited by a faster drop out compared with placebo.
0	547907	847	884	Yale-Brown Obsessive-Compulsive Scale	Results There was significant improvement from baseline to endpoint on the Yale-Brown Obsessive-Compulsive Scale in both the quetiapine and placebo groups (quetiapine, n = 20, p < 0.0001; placebo, n = 21, p = 0.001) with 40% (n = 8) of quetiapine and 47.6% (n = 10) of placebo treated subjects being classified as responders.
0	547907	1315	1330	co-morbid tics.	Similarly quetiapine failed to separate from placebo in the subgroup of subjects (n = 10) with co-morbid tics.
0	547907	1361	1371	tolerated.	Quetiapine was generally well tolerated.  
0	30713	1597	1625	cardiorespiratory variables.	There were no statistically significant differences in the measured cardiorespiratory variables.
